date,equity,position
2016-09-06,100000.0,0
2016-09-07,100000.0,0
2016-09-08,100000.0,0
2016-09-09,100000.0,0
2016-09-12,100000.0,0
2016-09-13,100000.0,0
2016-09-14,100000.0,0
2016-09-15,100000.0,0
2016-09-16,100000.0,0
2016-09-19,100000.0,0
2016-09-20,100000.0,0
2016-09-21,100000.0,0
2016-09-22,100000.0,0
2016-09-23,100000.0,0
2016-09-26,100000.0,0
2016-09-27,100000.0,0
2016-09-28,100000.0,0
2016-09-29,100000.0,0
2016-09-30,100000.0,0
2016-10-03,100000.0,0
2016-10-04,100000.0,0
2016-10-05,100000.0,0
2016-10-06,100000.0,0
2016-10-07,100000.0,0
2016-10-10,100000.0,0
2016-10-11,100000.0,0
2016-10-12,100000.0,0
2016-10-13,100000.0,0
2016-10-14,100000.0,0
2016-10-17,100000.0,0
2016-10-18,100000.0,0
2016-10-19,100000.0,0
2016-10-20,100000.0,0
2016-10-21,100000.0,0
2016-10-24,100000.0,0
2016-10-25,100000.0,0
2016-10-26,100000.0,0
2016-10-27,100000.0,0
2016-10-28,100000.0,0
2016-10-31,100000.0,0
2016-11-01,100000.0,0
2016-11-02,100000.0,0
2016-11-03,100000.0,0
2016-11-04,100000.0,0
2016-11-07,100000.0,0
2016-11-08,100000.0,0
2016-11-09,100000.0,0
2016-11-10,100000.0,0
2016-11-11,100000.0,0
2016-11-14,100000.0,0
2016-11-15,100000.0,0
2016-11-16,100000.0,0
2016-11-17,100000.0,0
2016-11-18,100000.0,0
2016-11-21,100000.0,0
2016-11-22,100000.0,0
2016-11-23,100000.0,0
2016-11-25,100000.0,0
2016-11-28,100000.0,0
2016-11-29,100000.0,0
2016-11-30,100000.0,0
2016-12-01,100000.0,0
2016-12-02,100000.0,0
2016-12-05,100000.0,0
2016-12-06,100000.0,0
2016-12-07,100000.0,0
2016-12-08,100000.0,0
2016-12-09,100000.0,0
2016-12-12,100000.0,0
2016-12-13,100000.0,0
2016-12-14,100000.0,0
2016-12-15,100000.0,0
2016-12-16,100000.0,0
2016-12-19,100000.0,0
2016-12-20,100000.0,0
2016-12-21,100000.0,0
2016-12-22,100000.0,0
2016-12-23,100000.0,0
2016-12-27,100000.0,0
2016-12-28,100000.0,0
2016-12-29,100000.0,0
2016-12-30,100000.0,0
2017-01-03,100000.0,0
2017-01-04,100000.0,0
2017-01-05,100000.0,0
2017-01-06,100000.0,0
2017-01-09,100000.0,0
2017-01-10,100000.0,0
2017-01-11,100000.0,0
2017-01-12,100000.0,0
2017-01-13,100000.0,0
2017-01-17,100000.0,0
2017-01-18,100000.0,0
2017-01-19,100000.0,0
2017-01-20,100000.0,0
2017-01-23,100000.0,0
2017-01-24,100000.0,0
2017-01-25,100000.0,0
2017-01-26,100000.0,0
2017-01-27,100000.0,0
2017-01-30,100000.0,0
2017-01-31,100000.0,0
2017-02-01,100000.0,0
2017-02-02,100000.0,0
2017-02-03,100000.0,0
2017-02-06,100000.0,0
2017-02-07,100000.0,0
2017-02-08,100000.0,0
2017-02-09,100000.0,0
2017-02-10,100000.0,0
2017-02-13,100000.0,0
2017-02-14,100000.0,0
2017-02-15,100000.0,0
2017-02-16,100000.0,0
2017-02-17,100000.0,0
2017-02-21,100000.0,0
2017-02-22,100030.40630554665,1
2017-02-23,100083.5235637357,0
2017-02-24,100083.5235637357,0
2017-02-27,100083.5235637357,0
2017-02-28,100083.5235637357,0
2017-03-01,100083.5235637357,0
2017-03-02,100083.5235637357,0
2017-03-03,100236.00578747957,1
2017-03-06,99807.1239708517,0
2017-03-07,99807.1239708517,0
2017-03-08,99807.1239708517,0
2017-03-09,99807.1239708517,0
2017-03-10,99807.1239708517,0
2017-03-13,99807.1239708517,0
2017-03-14,99807.1239708517,0
2017-03-15,99807.1239708517,0
2017-03-16,99807.1239708517,0
2017-03-17,99807.1239708517,0
2017-03-20,99807.1239708517,0
2017-03-21,99807.1239708517,0
2017-03-22,99807.1239708517,0
2017-03-23,99807.1239708517,0
2017-03-24,99807.1239708517,0
2017-03-27,99807.1239708517,0
2017-03-28,99807.1239708517,0
2017-03-29,99807.1239708517,0
2017-03-30,99807.1239708517,0
2017-03-31,99807.1239708517,0
2017-04-03,99807.1239708517,0
2017-04-04,99807.1239708517,0
2017-04-05,99807.1239708517,0
2017-04-06,99807.1239708517,0
2017-04-07,99807.1239708517,0
2017-04-10,99807.1239708517,0
2017-04-11,99807.1239708517,0
2017-04-12,99807.1239708517,0
2017-04-13,99807.1239708517,0
2017-04-17,99807.1239708517,0
2017-04-18,99807.1239708517,0
2017-04-19,99807.1239708517,0
2017-04-20,99807.1239708517,0
2017-04-21,99807.1239708517,0
2017-04-24,99807.1239708517,0
2017-04-25,99807.1239708517,0
2017-04-26,99807.1239708517,0
2017-04-27,99807.1239708517,0
2017-04-28,99807.1239708517,0
2017-05-01,99807.1239708517,0
2017-05-02,99807.1239708517,0
2017-05-03,99612.89401891397,1
2017-05-04,99649.24286571714,1
2017-05-05,100012.82009772143,1
2017-05-08,100230.96865602332,1
2017-05-09,100283.29229950815,0
2017-05-10,100183.10919031785,1
2017-05-11,100103.48344144611,1
2017-05-12,100327.89131213928,1
2017-05-15,100646.38326230113,1
2017-05-16,101066.22711586804,1
2017-05-17,98496.51013341434,1
2017-05-18,99357.9019044312,1
2017-05-19,99777.74575799811,1
2017-05-22,100617.43346513192,1
2017-05-23,100718.77432321185,1
2017-05-24,101182.04839519513,1
2017-05-25,101464.13102158837,0
2017-05-26,101464.13102158837,0
2017-05-30,101464.13102158837,0
2017-05-31,101464.13102158837,0
2017-06-01,101464.13102158837,0
2017-06-02,101464.13102158837,0
2017-06-05,101464.13102158837,0
2017-06-06,101464.13102158837,0
2017-06-07,101464.13102158837,0
2017-06-08,101464.13102158837,0
2017-06-09,101464.13102158837,0
2017-06-12,101464.13102158837,0
2017-06-13,101464.13102158837,0
2017-06-14,101464.13102158837,0
2017-06-15,101464.13102158837,0
2017-06-16,101464.13102158837,0
2017-06-19,101464.13102158837,0
2017-06-20,101464.13102158837,0
2017-06-21,101464.13102158837,0
2017-06-22,101464.13102158837,0
2017-06-23,101464.13102158837,0
2017-06-26,101464.13102158837,0
2017-06-27,101464.13102158837,0
2017-06-28,101464.13102158837,0
2017-06-29,101464.13102158837,0
2017-06-30,101464.13102158837,0
2017-07-03,101464.13102158837,0
2017-07-05,101464.13102158837,0
2017-07-06,101464.13102158837,0
2017-07-07,101464.13102158837,0
2017-07-10,101464.13102158837,0
2017-07-11,101464.13102158837,0
2017-07-12,101464.13102158837,0
2017-07-13,101464.13102158837,0
2017-07-14,101464.13102158837,0
2017-07-17,101464.13102158837,0
2017-07-18,101464.13102158837,0
2017-07-19,101464.13102158837,0
2017-07-20,101464.13102158837,0
2017-07-21,101464.13102158837,0
2017-07-24,101464.13102158837,0
2017-07-25,101464.13102158837,0
2017-07-26,101464.13102158837,0
2017-07-27,101464.13102158837,0
2017-07-28,101464.13102158837,0
2017-07-31,101464.13102158837,0
2017-08-01,101464.13102158837,0
2017-08-02,101464.13102158837,0
2017-08-03,101464.13102158837,0
2017-08-04,101464.13102158837,0
2017-08-07,101464.13102158837,0
2017-08-08,101464.13102158837,0
2017-08-09,101464.13102158837,0
2017-08-10,101464.13102158837,0
2017-08-11,101464.13102158837,0
2017-08-14,101464.13102158837,0
2017-08-15,101464.13102158837,0
2017-08-16,101464.13102158837,0
2017-08-17,101464.13102158837,0
2017-08-18,101464.13102158837,0
2017-08-21,101464.13102158837,0
2017-08-22,101464.13102158837,0
2017-08-23,101464.13102158837,0
2017-08-24,101464.13102158837,0
2017-08-25,101464.13102158837,0
2017-08-28,101464.13102158837,0
2017-08-29,101464.13102158837,0
2017-08-30,101464.13102158837,0
2017-08-31,101464.13102158837,0
2017-09-01,101464.13102158837,0
2017-09-05,101464.13102158837,0
2017-09-06,101464.13102158837,0
2017-09-07,101464.13102158837,0
2017-09-08,101464.13102158837,0
2017-09-11,101464.13102158837,0
2017-09-12,101464.13102158837,0
2017-09-13,101464.13102158837,0
2017-09-14,101464.13102158837,0
2017-09-15,101464.13102158837,0
2017-09-18,101464.13102158837,0
2017-09-19,101464.13102158837,0
2017-09-20,101464.13102158837,0
2017-09-21,101464.13102158837,0
2017-09-22,101464.13102158837,0
2017-09-25,101464.13102158837,0
2017-09-26,101464.13102158837,0
2017-09-27,101464.13102158837,0
2017-09-28,101464.13102158837,0
2017-09-29,101464.13102158837,0
2017-10-02,101464.13102158837,0
2017-10-03,101464.13102158837,0
2017-10-04,101464.13102158837,0
2017-10-05,101464.13102158837,0
2017-10-06,101464.13102158837,0
2017-10-09,101464.13102158837,0
2017-10-10,101464.13102158837,0
2017-10-11,101464.13102158837,0
2017-10-12,101464.13102158837,0
2017-10-13,101464.13102158837,0
2017-10-16,101464.13102158837,0
2017-10-17,101464.13102158837,0
2017-10-18,101464.13102158837,0
2017-10-19,101464.13102158837,0
2017-10-20,101464.13102158837,0
2017-10-23,101464.13102158837,0
2017-10-24,101464.13102158837,0
2017-10-25,101464.13102158837,0
2017-10-26,101464.13102158837,0
2017-10-27,101464.13102158837,0
